model	estimate	se	p	n_linked	n_background	tag	role	category	sample_size	binary	ancestry	region	locus_rule	n_sig_variants	n_leads	n_leads_with_vmr	n_vmrs	frac_vmrs_linked	in_distribution	q	cohort	tier	module_09_run_id
B_technical_context	-0.099192276892388	0.0602102837751291	0.099469525795586	403	10801	UKB_20002_1111_self_reported_asthma	negative_control	Allergy	337119	TRUE		caudate	uniform_lead_snp	7567	81	69	11251	0.0359692966797572	TRUE	0.184311180150645	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.0200772530413703	0.0601316912303057	0.738464038646919	331	8883	UKB_20002_1111_self_reported_asthma	negative_control	Allergy	337119	TRUE		dlpfc	uniform_lead_snp	7567	81	74	9251	0.035923594530063	TRUE	0.845876989722834	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0041803126365121	0.0611217976323203	0.945472669847356	331	8883	UKB_20002_1111_self_reported_asthma	negative_control	Allergy	337119	TRUE		dlpfc	uniform_lead_snp	7567	81	74	9251	0.035923594530063	TRUE	0.945472669847356	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.0614598425303447	0.0619006220959965	0.32076880857452	309	8825	UKB_20002_1111_self_reported_asthma	negative_control	Allergy	337119	TRUE		hippocampus	uniform_lead_snp	7567	81	74	9166	0.0338296474709875	TRUE	0.577383855434135	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.0828870315986979	0.0628675853272222	0.187356970589738	309	8825	UKB_20002_1111_self_reported_asthma	negative_control	Allergy	337119	TRUE		hippocampus	uniform_lead_snp	7567	81	74	9166	0.0338296474709875	TRUE	0.407016867143225	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical				0	11204	UKB_20002_1154_self_reported_irritable_bowel_syndrome	negative_control	Digestive system disease	337119	TRUE		caudate	uniform_lead_snp	0	0	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context				0	11204	UKB_20002_1154_self_reported_irritable_bowel_syndrome	negative_control	Digestive system disease	337119	TRUE		caudate	uniform_lead_snp	0	0	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical				0	9214	UKB_20002_1154_self_reported_irritable_bowel_syndrome	negative_control	Digestive system disease	337119	TRUE		dlpfc	uniform_lead_snp	0	0	0	9251	0	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context				0	9214	UKB_20002_1154_self_reported_irritable_bowel_syndrome	negative_control	Digestive system disease	337119	TRUE		dlpfc	uniform_lead_snp	0	0	0	9251	0	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical				0	9134	UKB_20002_1154_self_reported_irritable_bowel_syndrome	negative_control	Digestive system disease	337119	TRUE		hippocampus	uniform_lead_snp	0	0	0	9166	0	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context				0	9134	UKB_20002_1154_self_reported_irritable_bowel_syndrome	negative_control	Digestive system disease	337119	TRUE		hippocampus	uniform_lead_snp	0	0	0	9166	0	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical				0	11204	UKB_20002_1222_self_reported_type_1_diabetes	negative_control	Immune	337119	TRUE		caudate	uniform_lead_snp	3	2	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context				0	11204	UKB_20002_1222_self_reported_type_1_diabetes	negative_control	Immune	337119	TRUE		caudate	uniform_lead_snp	3	2	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.607540735322657	0.691079198336351	0.379336849778973	3	9211	UKB_20002_1222_self_reported_type_1_diabetes	negative_control	Immune	337119	TRUE		dlpfc	uniform_lead_snp	3	2	2	9251	0.00032559149120903	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.712393376170669	0.740813499144927	0.336232178665277	3	9211	UKB_20002_1222_self_reported_type_1_diabetes	negative_control	Immune	337119	TRUE		dlpfc	uniform_lead_snp	3	2	2	9251	0.00032559149120903	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.658496033877123	0.593453184687138	0.267171155126835	4	9130	UKB_20002_1222_self_reported_type_1_diabetes	negative_control	Immune	337119	TRUE		hippocampus	uniform_lead_snp	3	2	2	9166	0.000437924239106635	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.635232144079534	0.605138645936522	0.293842302210169	4	9130	UKB_20002_1222_self_reported_type_1_diabetes	negative_control	Immune	337119	TRUE		hippocampus	uniform_lead_snp	3	2	2	9166	0.000437924239106635	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.492687754414875	0.325012717229715	0.129543880595057	16	11188	UKB_20002_1223_self_reported_type_2_diabetes	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	91	3	3	11251	0.00142806140664049	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.535626671457817	0.327604755232343	0.102053593075396	16	11188	UKB_20002_1223_self_reported_type_2_diabetes	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	91	3	3	11251	0.00142806140664049	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.88712216913257	0.292031933209529	0.00238345743875745	19	9195	UKB_20002_1223_self_reported_type_2_diabetes	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	91	3	3	9251	0.00206207944432386	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	1.00153886341632	0.299983479739047	0.000841875551641552	19	9195	UKB_20002_1223_self_reported_type_2_diabetes	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	91	3	3	9251	0.00206207944432386	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.673659078883138	0.265909447037328	0.0112957014290563	21	9113	UKB_20002_1223_self_reported_type_2_diabetes	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	91	3	3	9166	0.00229910225530983	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.763617084284021	0.274065372676537	0.00533202661941556	21	9113	UKB_20002_1223_self_reported_type_2_diabetes	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	91	3	3	9166	0.00229910225530983	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical				0	11204	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	negative_control	Endocrine system	337119	TRUE		caudate	uniform_lead_snp	398	3	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context				0	11204	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	negative_control	Endocrine system	337119	TRUE		caudate	uniform_lead_snp	398	3	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.247911726651733	0.535785640275377	0.643574453074358	4	9210	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	negative_control	Endocrine system	337119	TRUE		dlpfc	uniform_lead_snp	398	3	3	9251	0.000434121988278706	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.312253815671061	0.543242470145537	0.565429002369896	4	9210	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	negative_control	Endocrine system	337119	TRUE		dlpfc	uniform_lead_snp	398	3	3	9251	0.000434121988278706	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.185834281969071	0.493419311054121	0.706451953882406	4	9130	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	negative_control	Endocrine system	337119	TRUE		hippocampus	uniform_lead_snp	398	3	3	9166	0.000437924239106635	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.154957518668052	0.51293258358476	0.76257496279953	4	9130	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	negative_control	Endocrine system	337119	TRUE		hippocampus	uniform_lead_snp	398	3	3	9166	0.000437924239106635	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.0371882735004111	0.0572265180322159	0.515793399175462	467	10737	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	negative_control	Endocrine system	337119	TRUE		caudate	uniform_lead_snp	6784	90	76	11251	0.0416815423063192	TRUE	0.63715655192263	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.0556091267950579	0.0575791248323572	0.334151152457475	467	10737	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	negative_control	Endocrine system	337119	TRUE		caudate	uniform_lead_snp	6784	90	76	11251	0.0416815423063192	TRUE	0.513451770849291	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.000540403669275911	0.0550151385689502	0.992162651559087	392	8822	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	negative_control	Endocrine system	337119	TRUE		dlpfc	uniform_lead_snp	6784	90	81	9251	0.0425439548513132	TRUE	0.992162651559087	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.00819237105701895	0.0558295217641385	0.883337993761446	392	8822	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	negative_control	Endocrine system	337119	TRUE		dlpfc	uniform_lead_snp	6784	90	81	9251	0.0425439548513132	TRUE	0.927504893449518	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.0194920267528892	0.0548859481645497	0.722487016530392	399	8735	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	negative_control	Endocrine system	337119	TRUE		hippocampus	uniform_lead_snp	6784	90	86	9166	0.0436829428508868	TRUE	0.842901519285457	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.0342418646585547	0.055552638794305	0.537639840461539	399	8735	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	negative_control	Endocrine system	337119	TRUE		hippocampus	uniform_lead_snp	6784	90	86	9166	0.0436829428508868	TRUE	0.771681935055515	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.527529869737961	0.446446902583914	0.237357153703403	9	11195	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	1	1	1	11251	0.000803284541235273	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.353796079690165	0.447612048154978	0.429289615209704	9	11195	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	1	1	1	11251	0.000803284541235273	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.438099512706867	0.488226273825066	0.36954347515412	6	9208	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	1	1	1	9251	0.00065118298241806	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.313631946854648	0.483527252364324	0.516575333280476	6	9208	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	1	1	1	9251	0.00065118298241806	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.256875054888031	0.463999202565974	0.579845107544604	7	9127	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	1	1	1	9166	0.000766367418436611	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.180406536787153	0.465643299201451	0.698434156869677	7	9127	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	1	1	1	9166	0.000766367418436611	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.231702848427782	0.488292855701996	0.635131880525765	5	11199	UKB_20002_1261_self_reported_multiple_sclerosis	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	1	1	1	11251	0.000446269189575152	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.0825710943058177	0.49541599893901	0.867629537509299	5	11199	UKB_20002_1261_self_reported_multiple_sclerosis	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	1	1	1	11251	0.000446269189575152	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.0109888833491242	0.603537057413053	0.985473342789277	3	9211	UKB_20002_1261_self_reported_multiple_sclerosis	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	1	1	1	9251	0.00032559149120903	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.156385466226242	0.638705839903544	0.806574588428255	3	9211	UKB_20002_1261_self_reported_multiple_sclerosis	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	1	1	1	9251	0.00032559149120903	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.395051616380912	0.629300689750952	0.530159283263602	3	9131	UKB_20002_1261_self_reported_multiple_sclerosis	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	1	1	1	9166	0.000328443179329976	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.566649625456811	0.681659867145387	0.405815958207192	3	9131	UKB_20002_1261_self_reported_multiple_sclerosis	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	1	1	1	9166	0.000328443179329976	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	1.17988008870882	0.566891414272457	0.0374050048487648	12	11192	UKB_20002_1262_self_reported_parkinsons_disease	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	7	3	3	11251	0.00107104605498036	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	1.20148993729529	0.573304826089643	0.0361064874420139	12	11192	UKB_20002_1262_self_reported_parkinsons_disease	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	7	3	3	11251	0.00107104605498036	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.896128041647196	0.379889446715534	0.0183283068181202	12	9202	UKB_20002_1262_self_reported_parkinsons_disease	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	7	3	3	9251	0.00130236596483612	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	1.01490821496303	0.395244710272699	0.0102347047209477	12	9202	UKB_20002_1262_self_reported_parkinsons_disease	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	7	3	3	9251	0.00130236596483612	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.65078597060687	0.335334215721007	0.0522936419624531	12	9122	UKB_20002_1262_self_reported_parkinsons_disease	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	7	3	2	9166	0.0013137727173199	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.718523706069554	0.342846083102238	0.0361033312946331	12	9122	UKB_20002_1262_self_reported_parkinsons_disease	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	7	3	2	9166	0.0013137727173199	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.0897087359619233	0.122047962774024	0.46232211249726	106	11098	UKB_20002_1265_self_reported_migraine	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	504	13	9	11251	0.00946090681899322	TRUE	0.594414144639334	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.0531204540569935	0.123865508599175	0.668028095880821	106	11098	UKB_20002_1265_self_reported_migraine	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	504	13	9	11251	0.00946090681899322	TRUE	0.777081873019379	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.0459806215957384	0.192520641613153	0.811233714038749	33	9181	UKB_20002_1265_self_reported_migraine	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	504	13	9	9251	0.00358150640329933	TRUE	0.896626736569144	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.0492757094793521	0.194281753358371	0.799781304810133	33	9181	UKB_20002_1265_self_reported_migraine	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	504	13	9	9251	0.00358150640329933	TRUE	0.904877006517634	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.19169214937387	0.16144913262066	0.235100530140627	45	9089	UKB_20002_1265_self_reported_migraine	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	504	13	11	9166	0.00492664768994964	TRUE	0.501664348110777	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.221504548039692	0.162168952020378	0.171974269783319	45	9089	UKB_20002_1265_self_reported_migraine	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	504	13	11	9166	0.00492664768994964	TRUE	0.386942107012469	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.0136575343472774	0.282729265926814	0.961472332161752	15	11189	UKB_20002_1289_self_reported_schizophrenia	positive_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	2	2	2	11251	0.00133880756872546	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.0240858470701956	0.287799807846505	0.933303236434825	15	11189	UKB_20002_1289_self_reported_schizophrenia	positive_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	2	2	2	11251	0.00133880756872546	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.415489131565816	0.319302107501068	0.193175827567026	12	9202	UKB_20002_1289_self_reported_schizophrenia	positive_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	2	2	2	9251	0.00130236596483612	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.452183291133049	0.326264939142913	0.165765542329483	12	9202	UKB_20002_1289_self_reported_schizophrenia	positive_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	2	2	2	9251	0.00130236596483612	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.3379280719562	0.29064335935693	0.244955377880408	14	9120	UKB_20002_1289_self_reported_schizophrenia	positive_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	2	2	2	9166	0.00153273483687322	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.299549091438568	0.292314022293842	0.305480684452343	14	9120	UKB_20002_1289_self_reported_schizophrenia	positive_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	2	2	2	9166	0.00153273483687322	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.0493410996747981	0.215531875241256	0.818925531925055	30	11174	UKB_20002_1309_self_reported_osteoporosis	negative_control	Skeletal system disease	337119	TRUE		caudate	uniform_lead_snp	449	8	8	11251	0.00267761513745091	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.0946767455981136	0.215972102518661	0.661114549399558	30	11174	UKB_20002_1309_self_reported_osteoporosis	negative_control	Skeletal system disease	337119	TRUE		caudate	uniform_lead_snp	449	8	8	11251	0.00267761513745091	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.31671459388234	0.238094711075013	0.183450987991509	22	9192	UKB_20002_1309_self_reported_osteoporosis	negative_control	Skeletal system disease	337119	TRUE		dlpfc	uniform_lead_snp	449	8	8	9251	0.00238767093553289	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.355285972295052	0.242127425748147	0.142280538335057	22	9192	UKB_20002_1309_self_reported_osteoporosis	negative_control	Skeletal system disease	337119	TRUE		dlpfc	uniform_lead_snp	449	8	8	9251	0.00238767093553289	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.213728666462891	0.22973009917935	0.352191545275909	23	9111	UKB_20002_1309_self_reported_osteoporosis	negative_control	Skeletal system disease	337119	TRUE		hippocampus	uniform_lead_snp	449	8	8	9166	0.00251806437486315	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
