Tissue	h2_Category	OR	PValue	FDR	Test	Env
Hippocampus	Low prediction	3.042751842751843	0.05289633014493932	0.25113245187285194	Both	codeine
Hippocampus	Low prediction	4.493358633776091	0.03488209055754032	0.25113245187285194	Both	morphine
Hippocampus	Low prediction	0.0	1.0	1.0	Both	cocaine
Hippocampus	Low prediction	0.0	1.0	1.0	Both	ethanol
Hippocampus	Low prediction	1.4704166666666667	0.267474061533212	0.6452955577542409	Both	nicotine
Hippocampus	Low prediction	0.30006472491909386	0.1109074944105669	0.3083630418088869	Both	amphetamines
Hippocampus	Low prediction	0.0	1.0	1.0	Both	less_than_hs
Hippocampus	Low prediction	0.0	1.0	1.0	Both	more_than_hs
Hippocampus	Low prediction	0.0	1.0	1.0	Both	single
Hippocampus	Low prediction	0.0	1.0	1.0	Both	previously_married
DLPFC	Heritable	0.9952909146824311	0.9513526417251157	0.9513526417251157	Logit	smoking
DLPFC	Heritable	1.856157847466507	3.852324945762815e-05	9.080480229298063e-05	Logit	codeine
DLPFC	Heritable	1.7265503417537131	0.00037522375072157187	0.0007738989858632419	Logit	morphine
DLPFC	Heritable	1.349938666150171	0.026634145239106462	0.039951217858659696	Logit	cocaine
DLPFC	Heritable	2.103313240135095	1.2000380844574078e-05	3.960125678709446e-05	Logit	ethanol
DLPFC	Heritable	0.9686204206752151	0.607750553572243	0.7162774381387149	Logit	nicotine
DLPFC	Heritable	1.9350534088716609	2.4037966660885788e-05	6.101945383147931e-05	Logit	amphetamines
DLPFC	Heritable	1.5019214382664283	0.014445688859417372	0.022986371354969854	Logit	less_than_hs
DLPFC	Heritable	1.284431293829349	0.07250119038320546	0.10402344707155566	Logit	more_than_hs
DLPFC	Heritable	0.6794733978018841	3.795769143190985e-13	2.5052076345060503e-12	Logit	single
DLPFC	Heritable	0.6354962998941597	1.82533377899733e-19	6.023601470691189e-18	Logit	previously_married
DLPFC	Heritable	0.9922929227961561	0.9025483993757017	0.9307530368561924	DMR	smoking
