Cohort	cohort_key	Tissue	Test	test_label	Env	env_label	h2_Category	OR	PValue	FDR	log2_or	sig
Replication (Shared)	all	DLPFC	DMR	DMR	nicotine	Nicotine	Heritable	1.94020202020202	0.0561147458675014	0.117087352130042	0.956206878376082	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	amphetamines	Amphetamines	Heritable	7.12729878194411	0.0160070672292128	0.0754618883662891	2.83335540454006	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	less_than_hs	< high school	Heritable	8.13346089452284	0.00723269088021225	0.059669699761751	3.02386936864933	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	more_than_hs	> high school	Heritable	1.98561151079137	0.153098587971865	0.219663191437894	0.989583384054662	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	single	Single	Heritable	3.71238690047242	0.0142570506956338	0.0754618883662891	1.89234707423312	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	previously_married	Previously married	Heritable	0.716361120719474	0.0464213879340992	0.117087352130042	-0.481241055256538	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	smoking	Smoking	Heritable	1.83110245801898	0.0566241501856762	0.117087352130042	0.872712518355539	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	codeine	Codeine	Heritable	1.01488981536629	1	1	0.0213231052888082	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	morphine	Morphine	Heritable	2.1854573195214	0.0594966089566676	0.117087352130042	1.12793520355663	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	cocaine	Cocaine	Heritable	0.819593787335723	0.556058653568243	0.705766752605847	-0.287019046377531	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	ethanol	Ethanol	Heritable	0.995992620372611	1	1	-0.00579304194268069	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	nicotine	Nicotine	Heritable	1.80778745831989	0.0923706134048303	0.145153821064733	0.854225069980649	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	amphetamines	Amphetamines	Heritable	6.62529832935561	0.0237435897253569	0.0789085673135202	2.72798541887891	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	less_than_hs	< high school	Heritable	7.79775280898876	0.0108855379155742	0.0718445502427895	2.96305842161186	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	more_than_hs	> high school	Heritable	1.88497483824587	0.200461223186547	0.275634181881502	0.914545265679515	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	single	Single	Heritable	10.1544734948429	0.00145090412127322	0.0239399180010081	3.34404353333276	TRUE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	previously_married	Previously married	Heritable	0.723838363517971	0.0540107709734994	0.117087352130042	-0.466260522144573	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	smoking	Smoking	Non-heritable	0.547956771361027	0.0572232213754681	0.0944183152695224	-0.867866012291053	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	codeine	Codeine	Non-heritable	0.918083462132921	0.821682538840348	0.950552849939144	-0.123302781191742	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	morphine	Morphine	Non-heritable	0.302418697345774	0.0106325060324993	0.0389858554524976	-1.72538075647208	TRUE
Replication (Shared)	all	DLPFC	Logit	VMR	cocaine	Cocaine	Non-heritable	1.10767611655594	0.69365282298581	0.880405506097375	0.147536100389054	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	ethanol	Ethanol	Non-heritable	1.04093912222747	0.892943586306469	0.950552849939144	0.0578856972360505	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	nicotine	Nicotine	Non-heritable	0.487992597270978	0.0490143376820817	0.0904972581594071	-1.03506883226612	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	amphetamines	Amphetamines	Non-heritable	0.153899518037097	0.0375282140434053	0.0809202077650635	-2.69993938126269	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	less_than_hs	< high school	Non-heritable	0	0.000337138124458071	0.00370851936903878		TRUE
Replication (Shared)	all	DLPFC	Logit	VMR	more_than_hs	> high school	Non-heritable	0.370455550641309	0.0540707371341082	0.0939123329171353	-1.43262764470808	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	single	Single	Non-heritable	0	0.000148558223147947	0.00370851936903878		TRUE
Replication (Shared)	all	DLPFC	Logit	VMR	previously_married	Previously married	Non-heritable	1.43367517596237	0.0300058983393396	0.0809202077650635	0.519718193418144	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	smoking	Smoking	Non-heritable	0.424163595635523	0.00604623648394925	0.028503686281475	-1.2373072897894	TRUE
Replication (Shared)	all	DLPFC	DMR	DMR	codeine	Codeine	Non-heritable	1.0046511627907	1	1	0.0066946525740084	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	morphine	Morphine	Non-heritable	0.302418697345774	0.0106325060324993	0.0389858554524976	-1.72538075647208	TRUE
Replication (Shared)	all	DLPFC	DMR	DMR	cocaine	Cocaine	Non-heritable	1.03911821914848	0.846799973890878	0.950552849939144	0.0553597971458895	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	ethanol	Ethanol	Non-heritable	1.02884897984439	0.890533771446768	0.950552849939144	0.041031230998332	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	nicotine	Nicotine	Non-heritable	0.473838951845403	0.0374614627752536	0.0809202077650635	-1.07753129494924	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	amphetamines	Amphetamines	Non-heritable	0.146671772733603	0.0245167284155555	0.0735501852466666	-2.7693368466139	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	less_than_hs	< high school	Non-heritable	0	0.00126845420376419	0.0104647471810546		TRUE
Replication (Shared)	all	DLPFC	DMR	DMR	more_than_hs	> high school	Non-heritable	0.413657093553556	0.0983641491290283	0.141131170489475	-1.27349277262425	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	single	Single	Non-heritable	0.184672369697504	0.00436887800086431	0.0240288290047537	-2.43696006550412	TRUE
Replication (Shared)	all	DLPFC	DMR	DMR	previously_married	Previously married	Non-heritable	1.3480967149176	0.0806217018294839	0.120932552744226	0.430924001806722	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	smoking	Smoking	Non-heritable	0.514191895320779	0.0392340401285156	0.0809202077650635	-0.959621224258128	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	codeine	Codeine	Non-heritable	0.978004993460944	1	1	-0.0320862636332176	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	morphine	Morphine	Non-heritable	0.310034345122064	0.0151984331083493	0.0501548292575526	-1.6895000510244	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	cocaine	Cocaine	Non-heritable	1.10767611655594	0.69365282298581	0.880405506097375	0.147536100389054	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	ethanol	Ethanol	Non-heritable	1.05056756287397	0.8892843218413	0.950552849939144	0.0711689459127978	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	nicotine	Nicotine	Non-heritable	0.50819847491557	0.063624218258302	0.0999809144059032	-0.976536048962929	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	amphetamines	Amphetamines	Non-heritable	0.157784431137725	0.0362399792379494	0.0809202077650635	-2.6639732357242	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	less_than_hs	< high school	Non-heritable	0	0.00207084178653788	0.01366755579115		TRUE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	more_than_hs	> high school	Non-heritable	0.435364272750843	0.132554958178836	0.1822630674959	-1.19970507422397	FALSE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	single	Single	Non-heritable	0	0.00022796535586979	0.00370851936903878		TRUE
Replication (Shared)	all	DLPFC	Both	VMR + DMR	previously_married	Previously married	Non-heritable	1.40846179472425	0.0493621408142221	0.0904972581594071	0.494120430372827	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	smoking	Smoking	Heritable	0.638986066818122	4.60760492412232e-07	3.04101924992073e-06	-0.646143621542251	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	codeine	Codeine	Heritable	1.66367076631977	0.000309244555146759	0.00077502510796836	0.734369958242624	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	morphine	Morphine	Heritable	1.35640249850579	0.0288935706291885	0.0454041824172962	0.43978534693587	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	cocaine	Cocaine	Heritable	1.73822409300461	0.000126281585906087	0.00034727436124174	0.797614087345446	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	ethanol	Ethanol	Heritable	0.886892602909316	0.220163115255802	0.242179426781382	-0.173168681038543	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	nicotine	Nicotine	Heritable	0.56975278963307	3.00766334833765e-11	3.30842968317141e-10	-0.811592011632082	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	amphetamines	Amphetamines	Heritable	1.0926786732401	0.499395542609123	0.515001653315658	0.127869206427118	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	less_than_hs	< high school	Heritable	1.23322096084434	0.0971274443993265	0.123277140968376	0.302431316005335	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	more_than_hs	> high school	Heritable	1.27494124857255	0.0404168708583309	0.0606253062874963	0.350430766812801	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	single	Single	Heritable	1.52555701179554	0.000895559288056578	0.00184709103161669	0.609336096073753	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	previously_married	Previously married	Heritable	2.12552552552553	1.07051327391889e-06	5.04670543418904e-06	1.08781958446661	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	smoking	Smoking	Heritable	0.647168555880326	1.33645249171175e-06	5.51286652831097e-06	-0.627786581955014	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	codeine	Codeine	Heritable	1.65658111483076	0.000328798530653244	0.00077502510796836	0.728208847004184	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	morphine	Morphine	Heritable	1.40149135725913	0.0147623794947535	0.0256399222803613	0.486962847561386	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	cocaine	Cocaine	Heritable	1.78056976627545	5.79177215921244e-05	0.000178649308146643	0.832338964478134	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	ethanol	Ethanol	Heritable	0.880246156520396	0.183234001895301	0.208507657329135	-0.184021072124228	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	nicotine	Nicotine	Heritable	0.559852092110157	1.00042365414198e-11	2.90134595781994e-10	-0.836882364438607	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	amphetamines	Amphetamines	Heritable	1.1250349775584	0.360257051620876	0.383499442048029	0.169969855811735	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	less_than_hs	< high school	Heritable	1.28888942744623	0.0432396295438735	0.0620394684759923	0.366128501622429	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	more_than_hs	> high school	Heritable	1.2481013208203	0.0613944582629705	0.0810406849071211	0.319735056885723	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	single	Single	Heritable	1.48341836734694	0.00183498907194379	0.00336414663189695	0.56892553735801	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	previously_married	Previously married	Heritable	2.14290987297666	9.35644989292222e-07	5.04670543418904e-06	1.09957117407236	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	smoking	Smoking	Heritable	0.631116918490163	4.28018286191912e-07	3.04101924992073e-06	-0.66402079633459	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	codeine	Codeine	Heritable	1.61796328687156	0.000744111235690304	0.00163704471851867	0.694178872014336	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	morphine	Morphine	Heritable	1.38466781460755	0.0215433374767324	0.0355465068366085	0.4695399115095	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	cocaine	Cocaine	Heritable	1.79461777377016	5.95497693822144e-05	0.000178649308146643	0.843676604713601	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	ethanol	Ethanol	Heritable	0.874044795783926	0.165031639951304	0.194501575656894	-0.194220873514806	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	nicotine	Nicotine	Heritable	0.562927641772544	1.75839148958784e-11	2.90134595781994e-10	-0.828978603425171	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	amphetamines	Amphetamines	Heritable	1.05243228553311	0.708250628629394	0.708250628629394	0.0737274119441307	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	less_than_hs	< high school	Heritable	1.22262314880811	0.116760392295987	0.14270714613954	0.289979788062361	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	more_than_hs	> high school	Heritable	1.25673997951952	0.0567105227357327	0.0779769687616325	0.329686185906069	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	single	Single	Heritable	1.53107824273313	0.00104575236324154	0.00202998988158651	0.614548010805542	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	previously_married	Previously married	Heritable	2.12282804074296	2.28314972635884e-06	8.37154899664908e-06	1.08598751075571	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	smoking	Smoking	Non-heritable	1.56610903037869	4.57916364874024e-07	3.02224800816856e-06	0.647184654590063	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	codeine	Codeine	Non-heritable	0.607670691881218	0.000408637823467769	0.00102255710824475	-0.718638382891275	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	morphine	Morphine	Non-heritable	0.704863191195773	0.0115660357715751	0.018175199069618	-0.504584826789458	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	cocaine	Cocaine	Non-heritable	0.556528772669426	5.17195738921245e-05	0.000142228828203342	-0.845471817716476	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	ethanol	Ethanol	Non-heritable	1.15414069626026	0.131599164119357	0.144759080531292	0.206819107366528	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	nicotine	Nicotine	Non-heritable	1.76195490543507	1.74102850723365e-11	1.91513135795701e-10	0.817177001138171	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	amphetamines	Amphetamines	Non-heritable	0.862407554422764	0.243407933814754	0.251014431746465	-0.213558279180382	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	less_than_hs	< high school	Non-heritable	0.799349790949336	0.074854200839796	0.0950072549120488	-0.323101138370311	FALSE
Replication (BA)	BA	Caudate	Logit	VMR	more_than_hs	> high school	Non-heritable	0.765722155417836	0.0259787025807367	0.038968053871105	-0.3851070940112	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	single	Single	Non-heritable	0.676300139093908	0.00214814692045022	0.00443055302342859	-0.564264444408994	TRUE
Replication (BA)	BA	Caudate	Logit	VMR	previously_married	Previously married	Non-heritable	0.485226620768789	2.4445488407378e-06	1.00837639680434e-05	-1.0432693923317	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	smoking	Smoking	Non-heritable	1.5577978666214	8.50967780537811e-07	4.68032279295796e-06	0.639508047429373	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	codeine	Codeine	Non-heritable	0.610397780152356	0.000433812106528077	0.00102255710824475	-0.71217837938761	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	morphine	Morphine	Non-heritable	0.670078427307905	0.00359554187719474	0.00659182677485703	-0.577598133546102	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	cocaine	Cocaine	Non-heritable	0.543585699489881	2.30127166522211e-05	6.94017004724897e-05	-0.879420592325857	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	ethanol	Ethanol	Non-heritable	1.16261559389157	0.116708183142939	0.132924577382239	0.21737416434402	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	nicotine	Nicotine	Non-heritable	1.79231584525702	5.69775991053496e-12	1.88026077047654e-10	0.841824894222675	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	amphetamines	Amphetamines	Non-heritable	0.83856284223922	0.160716855394203	0.171085684774474	-0.254009190895396	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	less_than_hs	< high school	Non-heritable	0.776634801036026	0.043322392531445	0.0571855581415074	-0.364691738970898	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	more_than_hs	> high school	Non-heritable	0.782415005861665	0.0406422534808151	0.0558830985361207	-0.353994055023333	FALSE
Replication (BA)	BA	Caudate	DMR	DMR	single	Single	Non-heritable	0.695520639463752	0.00417538312441058	0.00725198121608154	-0.523834767739989	TRUE
Replication (BA)	BA	Caudate	DMR	DMR	previously_married	Previously married	Non-heritable	0.481285891149706	2.15698965275294e-06	1.00837639680434e-05	-1.05503396343311	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	smoking	Smoking	Non-heritable	1.59648938406559	2.67101207581839e-07	2.20358496255017e-06	0.674902959668513	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	codeine	Codeine	Non-heritable	0.62454468407386	0.000967277923477061	0.00212801143164953	-0.679123299378285	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	morphine	Morphine	Non-heritable	0.688129479768786	0.00814395481481503	0.0134375254444448	-0.539248044138894	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	cocaine	Cocaine	Non-heritable	0.538072054527751	2.31339001574966e-05	6.94017004724897e-05	-0.894128714393066	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	ethanol	Ethanol	Non-heritable	1.17067058026643	0.103602539761161	0.126625326374753	0.227335167148864	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	nicotine	Nicotine	Non-heritable	1.78172588832487	1.30623850787955e-11	1.91513135795701e-10	0.833275400848184	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	amphetamines	Amphetamines	Non-heritable	0.892823735749781	0.382612708282278	0.382612708282278	-0.163552713113054	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	less_than_hs	< high school	Non-heritable	0.817532088681447	0.116812507396513	0.132924577382239	-0.290652736419711	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	more_than_hs	> high school	Non-heritable	0.77528935763319	0.0369161991600872	0.0529667205340382	-0.367193233648365	FALSE
Replication (BA)	BA	Caudate	Both	VMR + DMR	single	Single	Non-heritable	0.673817710717799	0.00252087207446085	0.00489345755630635	-0.569569745933567	TRUE
Replication (BA)	BA	Caudate	Both	VMR + DMR	previously_married	Previously married	Non-heritable	0.485816618911175	7.0525907626526e-06	2.58594994630595e-05	-1.04151625207158	TRUE
Replication (BA)	BA	Hippocampus	Logit	VMR	smoking	Smoking	Heritable	1.23523975115096	0.0770420215642234	0.147116435000132	0.304791085718611	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	codeine	Codeine	Heritable	1.05648812425994	0.919082242817162	0.919082242817162	0.079276550360803	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	morphine	Morphine	Heritable	1.49331423113658	0.269171337015936	0.355306164861035	0.578517776994232	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	cocaine	Cocaine	Heritable	2.20123544784985	0.0606759583449852	0.143021901813179	1.13831346657357	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	ethanol	Ethanol	Heritable	2.10988218321712	0.0180797090764531	0.122924502302569	1.07716244043293	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	nicotine	Nicotine	Heritable	0.920943220601924	0.386053306241533	0.439302038136917	-0.118815883067128	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	amphetamines	Amphetamines	Heritable	0.563917841814838	1.65878003923854e-07	1.82465804316239e-06	-0.82644310573891	TRUE
Replication (BA)	BA	Hippocampus	Logit	VMR	less_than_hs	< high school	Heritable	1.82737094837935	0.0576248043391136	0.143021901813179	0.869769524532185	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	more_than_hs	> high school	Heritable	1.73934404953928	0.0567099577463494	0.143021901813179	0.7985433319947	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	single	Single	Heritable	1.70750605326877	0.0557864762797991	0.143021901813179	0.771890693013374	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	previously_married	Previously married	Heritable	1.44686369119421	0.198994392088132	0.280649194469572	0.532929012193666	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	smoking	Smoking	Heritable	1.25019477620433	0.0601902482854349	0.143021901813179	0.322152879505995	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	codeine	Codeine	Heritable	0.96305179122501	0.836050428181691	0.889989165483736	-0.054314709140205	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	morphine	Morphine	Heritable	1.70889101338432	0.132879619306621	0.199319428959931	0.773060390306173	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	cocaine	Cocaine	Heritable	2.30701545778835	0.0459955684213993	0.143021901813179	1.20602767060082	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	ethanol	Ethanol	Heritable	2.07762557077626	0.0237532504836966	0.122924502302569	1.05493567548489	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	nicotine	Nicotine	Heritable	0.919797943991492	0.385752682313761	0.439302038136917	-0.120611121997297	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	amphetamines	Amphetamines	Heritable	0.55316299137651	5.75015595494731e-08	1.6418539924036e-06	-0.85422345673519	TRUE
Replication (BA)	BA	Hippocampus	DMR	DMR	less_than_hs	< high school	Heritable	2.18666026871401	0.0200252992125672	0.122924502302569	1.12872909294473	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	more_than_hs	> high school	Heritable	1.60110154905336	0.0965288434077317	0.159272591622757	0.679064812956984	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	single	Single	Heritable	1.66424770198355	0.0689552523887928	0.147116435000132	0.734870176164013	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	previously_married	Previously married	Heritable	1.24648509681048	0.481134800048496	0.529248280053346	0.317865633823275	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	smoking	Smoking	Heritable	1.23727798139273	0.0749024806400643	0.147116435000132	0.307169669531686	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	codeine	Codeine	Heritable	0.987568581151469	0.917137821191894	0.919082242817162	-0.0180471560757604	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	morphine	Morphine	Heritable	1.56570474600525	0.204108505068779	0.280649194469572	0.64681218093386	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	cocaine	Cocaine	Heritable	2.12203228869896	0.0802453281818901	0.147116435000132	1.08544660836929	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	ethanol	Ethanol	Heritable	2.01320528211285	0.0306576214474397	0.126462688470689	1.0094942881988	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	nicotine	Nicotine	Heritable	0.919210858552038	0.383830263241985	0.439302038136917	-0.121532254380873	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	amphetamines	Amphetamines	Heritable	0.557517388978063	9.95063025699153e-08	1.6418539924036e-06	-0.84291129146665	TRUE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	less_than_hs	< high school	Heritable	2.09737199456826	0.0260748944278176	0.122924502302569	1.06858276373452	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	more_than_hs	> high school	Heritable	1.67734528350802	0.0893936766852127	0.155262701611159	0.746179699951734	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	single	Single	Heritable	1.56722181993724	0.104220696006374	0.163775379438587	0.64820938904797	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	previously_married	Previously married	Heritable	1.35652383245065	0.282541621452244	0.358610519535541	0.439914394214936	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	smoking	Smoking	Non-heritable	0.746727476045344	0.0169272405310416	0.0797998482177676	-0.421346278504981	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	codeine	Codeine	Non-heritable	0.855077950235744	0.531710542376699	0.566014448336485	-0.225872150570177	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	morphine	Morphine	Non-heritable	0.579632675438597	0.120659580514865	0.16590692320794	-0.78678916913594	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	cocaine	Cocaine	Non-heritable	0.403841769265846	0.0521335776903797	0.115477692775228	-1.30813795886821	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	ethanol	Ethanol	Non-heritable	0.512782964183294	0.0403731875074174	0.115477692775228	-0.963579761746104	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	nicotine	Nicotine	Non-heritable	1.12055607043559	0.254040893369467	0.299405338614015	0.164214840294516	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	amphetamines	Amphetamines	Non-heritable	1.80510002451935	1.39426423753157e-07	1.53369066128473e-06	0.852078782198227	TRUE
Replication (BA)	BA	Hippocampus	Logit	VMR	less_than_hs	< high school	Non-heritable	0.533139019135724	0.0517247814657306	0.115477692775228	-0.907416321627985	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	more_than_hs	> high school	Non-heritable	0.569364881693649	0.0654662716788772	0.122291190436676	-0.812574584190199	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	single	Single	Non-heritable	0.587044575104277	0.0640304170379538	0.122291190436676	-0.768458041568531	FALSE
Replication (BA)	BA	Hippocampus	Logit	VMR	previously_married	Previously married	Non-heritable	0.695514950166113	0.229303304424769	0.28025959429694	-0.523846568906762	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	smoking	Smoking	Non-heritable	0.736657296540186	0.0123285146134791	0.0797998482177676	-0.440934481766413	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	codeine	Codeine	Non-heritable	0.94244950595757	0.915052031663586	0.915052031663586	-0.0855127703586487	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	morphine	Morphine	Non-heritable	0.495543044804129	0.0501993737103972	0.115477692775228	-1.01291771390703	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	cocaine	Cocaine	Non-heritable	0.385530137981118	0.027788614290415	0.109915080068224	-1.37508445078756	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	ethanol	Ethanol	Non-heritable	0.52074172251056	0.0524898603523761	0.115477692775228	-0.941360092907331	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	nicotine	Nicotine	Non-heritable	1.13256943625885	0.197615441596954	0.260852382907979	0.179599502611846	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	amphetamines	Amphetamines	Non-heritable	1.84092234566821	4.67783387339606e-08	1.38007977111019e-06	0.880428771781674	TRUE
Replication (BA)	BA	Hippocampus	DMR	DMR	less_than_hs	< high school	Non-heritable	0.435462808528244	0.0168863945311786	0.0797998482177676	-1.19937858672474	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	more_than_hs	> high school	Non-heritable	0.622242521123544	0.111414785009606	0.16590692320794	-0.684451109661471	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	single	Single	Non-heritable	0.602206359506814	0.0794069467763227	0.135275862918914	-0.731670151387213	FALSE
Replication (BA)	BA	Hippocampus	DMR	DMR	previously_married	Previously married	Non-heritable	0.813321917808219	0.471378648117944	0.518516512929738	-0.298101601994939	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	smoking	Smoking	Non-heritable	0.742934689912421	0.0161114181802313	0.0797998482177676	-0.428692703343974	FALSE
Replication (BA)	BA	Hippocampus	Both	VMR + DMR	codeine	Codeine	Non-heritable	0.913483393210646	0.748278432465067	0.7716621334796	-0.130549593457065	FALSE
