"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"R4913",10.5705281791911,-34.1070035441641,-7.43416028972269,8.22326258214752,1.5695161420966,-2.79299004911864,2.61349476288248,1.65772444685935,0.426812566090522,-1.87507002349896,-0.538852602253915,0.0678007505191876,-1.44651118887914,2.20481435892789
"R4914",20.2790665536135,-34.684580900934,3.21274814142548,5.5159672147878,0.22921004101801,-1.07176276018357,-0.770436013036108,3.06202623673174,2.98590441967897,-3.55601519208548,-1.21319138695334,-0.811692727207578,-2.84570446871723,0.792099075368253
"R4915",14.7531928218786,-29.3839747690398,0.720067355719519,10.2372966516422,-0.987794998239403,-1.29448793610107,-2.14333338943414,-2.52675304414225,-2.65979412895096,-0.681453750529115,1.46250529970939,1.75347498095067,-0.626702791330188,0.597547416173515
"R4916",26.5519644988554,-34.1535152879775,-4.41505805883602,1.93440141436608,4.20737178113935,3.13573575075834,-3.38226462644783,-0.77694650632184,-2.45262344537085,1.50092121440352,2.35907863243083,0.985613564673865,0.230771829940004,-0.995541118703491
"R4919",20.4813349776992,-25.4819921922008,-9.19926997766541,9.25347826489613,1.38313203063506,-1.64298996664718,-0.0237060599095963,1.05121918806571,0.186888692014257,-1.9373467588677,-2.20294921292989,1.27119645484511,-0.295960413628192,-0.157610500620559
"R4920",10.0421047422367,-29.9970669084304,-6.31770125500261,9.48323840043253,0.0465812449750388,-1.95479169974,-1.12778608502579,-0.578609443669287,1.43487105898334,1.38883939302483,1.50233235308827,-3.39905145004943,2.4847649327084,-1.07827038659211
"R4921",14.4145796766482,1.92658077943891,7.27968497143023,-1.02040633012976,-0.558535002948428,0.321478406945167,-1.76331212885068,0.422767111395393,1.865211593409,0.679013044396735,0.038669462718311,-3.16747195111952,-0.675725193232764,-0.778706495525803
"R4922",-5.94590479226209,2.23635925099013,-8.76375832850152,6.82067140668206,1.14777498995654,-0.430149682440667,0.823841634507982,2.26822781697264,-0.561859719666587,1.16092314499536,-6.08633036897474,4.28611707741102,3.23154056769243,0.12287749878747
"R4923",-15.5469075734039,1.93624777556231,0.860265410486801,2.65367162429786,3.89021541061,0.374930858383138,-4.54635247981232,-0.234410107901101,-0.668537195719596,3.17259088515739,1.32550591632388,0.579963892660372,0.16204723654079,-0.00252086026073844
"R4924",11.0632775461872,3.47815633990505,9.62014192026178,0.233551624009412,-0.665656747808468,1.48252464363112,-0.744834356068845,0.463539534552601,1.16809946101707,1.55735410518451,-1.45130046701189,0.142726801284506,-0.33921887843741,-2.06830973881161
"R4930",-5.88914864588739,-2.15611076843827,1.29666095730698,-5.36419087850844,-4.21722286723825,-4.48280377586075,0.878288566845971,-1.34485566806801,-3.57614962487994,0.625378748006221,1.0764497392346,1.04285328191387,0.273279437370535,-1.80406545396483
"R4931",0.0102083560384128,4.30045864384875,-6.81621635658136,3.19120175527056,2.22529913391706,-2.54068363663675,1.88281469503231,-1.94238303694261,-0.796972916032807,-5.4228510008888,0.560925756483392,1.00787187456568,-0.0886438231897795,0.663586132008852
"R4933",1.89585021935816,-4.61392687790627,-8.08866084198068,-12.2624749527637,-1.30739467545087,-3.65310085386944,1.37025644078495,-1.56428615669894,-2.90783054047795,1.55947074636295,0.478635192917354,-0.33542759658597,0.97625316854336,1.03847753311128
"R4934",-8.06988656760363,2.90207799628681,3.77673785083295,3.77916480641996,-3.59227844402528,-2.54779638790876,3.56115498811927,-1.41154910914697,0.289611030038866,-0.121153186349407,2.27447886584387,-2.6246127776144,-0.444181801829314,-0.784777307584211
"R4936",14.3781709213694,5.4514892498972,-9.84219285834178,-0.61972973978904,-5.66022724813124,5.54103361798818,0.915208989867552,2.16730719807096,2.63469694039724,-2.84109905935028,2.63595379379554,0.873897908308286,-0.114323438920038,1.36832268104419
"R4946",-4.15564522440438,3.64499507401803,-6.42043379057751,2.8954721993617,1.27348227518055,-1.43123474930218,1.75751970733897,0.238543654861142,0.232574309739149,-2.47591729410364,-0.409559588430414,1.80298006704994,0.317746865382216,0.123379401507779
"R4948",-13.4040714974559,0.429677366190456,-3.0972564965052,-2.2690941619988,1.80213644957362,-6.64995600503597,-6.11687274938379,1.99605794412941,-3.68982907675409,0.282532449151858,3.281489610656,3.05007385870827,-0.820236727780593,-4.0105500540351
"R4949",14.4020714870102,-27.8960349910801,-8.00774913058802,6.87961955580894,-0.298014579254266,1.00808726207289,0.616542837931511,-1.88324176120938,-2.17820404186602,0.418403128641923,-1.13284853013586,0.0617231682483678,-0.380341484521677,-0.0480046435081721
"R4950",7.42425754849755,-32.8550625194708,3.00052895654048,2.60418745320594,-3.34013303701391,-1.0190365448601,4.26749206719601,-0.0457964393591113,-0.101934297550454,0.361400227016156,0.459385948677023,-0.790018183895307,-0.702860695167149,0.311824090001858
"R4951",9.9196240835618,-34.8036442204469,-2.34414705822136,4.16544151170786,-1.20170330767325,1.27818295102809,0.474097373398303,-1.62374257604488,-2.80735986879899,0.427254514475281,1.28334925907037,0.57937727820416,-1.59195333443436,1.11047839378016
"R4952",13.281889299614,-30.0086539174526,-0.53662499461476,7.39210603754393,2.07200801707535,1.42664331164305,-4.51028165935219,-0.926841967669152,-1.37528455295089,1.59522208443206,2.22505849487868,0.852037861934017,1.70146296666145,1.04367442847149
"R4953",5.16907455134149,-30.8503648751467,3.02843359153835,10.3715510997442,-6.19199988018856,-3.71666695302331,2.32129484606693,-0.824813944033849,2.48718908203191,-0.531919425872739,0.186835076857574,-2.20098677821551,0.322710277999818,0.149716786905793
"R4954",8.1716564549733,2.78810742111677,-10.0341373649177,-4.11680959286075,2.30710772420418,-7.11544739535198,0.664871013973573,2.49449280154686,0.760389919886174,1.84476594678905,-3.5137146179581,0.138831988350332,-1.3402252081872,0.0908586025531919
"R4955",7.42406975122877,4.85787967317677,-3.73486279902712,2.36293862477147,2.31540422780076,-0.124486685489858,0.668466437358968,-2.29515283962567,1.38908154330388,3.68050201908065,-0.260245813849582,-1.1285825588123,4.00675986396768,-4.00899686351049
"R4957",-3.01712957076913,2.02684375746619,2.55648271159985,2.74565018717178,-3.84848673710341,-0.699464266223789,7.13181466389686,-1.4250431234063,2.32575730886619,1.69439005861742,-1.96629665766895,-0.233539953163895,3.69337366282866,-0.671334577741584
"R4958",-2.73021808891703,4.84230210608155,-8.16364705683647,5.86463260679399,2.38678899130744,-4.15478720493227,1.64188940948548,0.905042971392994,0.15967392726233,-0.219671528060367,-5.29412092029125,2.21118053385919,-1.06783844712229,-1.06723508931781
"R4959",17.2654894088814,3.47480975316716,-0.527884241707612,-0.250400208261248,7.46355135753542,2.5042867465386,-1.6161257907336,-0.282208724690257,1.59511965490284,-0.417181778065416,0.320582411987808,0.884534546526592,3.89761562218486,-1.09922691591163
"R4960",11.9632385411163,4.00658181773707,7.0024829787984,0.805225696424903,1.38197529070263,1.82618416828184,-2.3567384503358,-0.837245730056156,-0.08168188928608,-0.778245044878144,-0.314987578685002,-1.1369286689611,-0.317947935595,0.115065984187183
"R4962",9.27583344623684,-25.6631699785671,1.757378694617,2.80512931282935,0.971209544333494,1.31846101047576,0.26842728694844,2.68477360138384,1.81444776304606,2.6330375335301,0.000326937597364685,-1.71003013784701,5.20760314562056,-0.943115597215649
"R4963",11.8064418625971,-19.0222161344676,-8.65406321925207,5.62727428687005,0.717573442591082,0.611078645110449,1.55632146938371,-0.33414651425719,-1.41716135924669,1.8804246660189,-3.50818338598594,0.824360247702413,0.39735012491942,0.509587503628106
"R4964",8.62199533426228,-32.1062247656388,3.2494075910607,3.61517826242319,-1.16582061987193,2.59000544413207,-2.80453326464258,0.993667616564872,0.677204881491715,-0.430036483100316,-0.738050236850224,0.247478376582831,-1.43354122111385,1.11945627033878
"R4965",8.99081062234765,-35.7574235029863,-7.07196110095951,3.56114995585118,-2.34473213501098,-2.48637186868873,1.48149757217598,0.452754987489311,0.298429357602146,1.2165488620049,1.0923604266377,-0.808639908186645,-3.2542460424004,1.2405228022472
"R4966",1.60919786379226,-31.7320422902509,8.01082210586231,9.04017766031984,-4.7297269930995,-0.486867735464269,-2.29685764150589,-1.13108484105477,-0.214995036087513,-0.333712897519897,-0.495707769012364,0.885838254962821,0.514238182096665,0.566725171102633
"R4969",11.7739738151873,-31.7035044437438,-8.66147205666824,6.00849489399831,-1.25011519769795,-1.68669837397676,1.84348748447618,0.680310734540497,-0.0558277593548568,0.0296026286275632,-1.04427710037059,0.105403527320831,-1.6864987313763,0.860722714675953
"R4970",-18.7733171562918,-0.956373550367862,8.48443869721915,5.09009783358602,-3.94494850941974,0.0111891148422517,-3.77170864233058,2.52447750844971,0.450420222188731,2.22288153793589,-0.900389859357517,1.57060651113624,-0.22013022120554,-2.48032350309097
"R4971",8.24243141687977,-0.00419478365612148,2.73753598597432,-2.96840221090603,4.52284546771709,2.01350244442237,1.63999804670423,2.04027781893512,3.83488344444625,-3.13137780676831,-1.61310671812855,-1.1672017061864,-2.35041707654327,1.05132335503741
"R4972",17.674137466524,3.43870634004407,1.04262692540526,0.289376771274298,5.3852660157944,0.307604752237813,-1.44818000152886,-0.233742090412631,1.585800400479,2.99348484758291,3.11904761756616,-2.12136651229406,2.03949162582906,-0.0935371555657422
"R4973",-21.3407840889604,4.10906958890713,4.02952335462584,5.83965732968153,-1.50953994969145,-1.12991025565963,-7.40296278751915,0.964319736963869,-0.308696084450848,-2.29917288844164,1.07697883315842,-1.97267008413187,-0.827687167709156,1.53991305171571
"R4976",6.46952271918925,3.37831238753523,9.01062790420323,0.456908527062298,-2.21647545217399,1.74607206015924,0.0676074493726631,-2.36847989709091,0.602250882753951,-0.448306967469357,-0.568817587984344,-0.771092925157219,0.957298697598789,0.113670325627731
"R4977",-5.63024435563457,3.25151621275876,3.17753054052787,0.374375122376996,0.188249801626814,0.628050630210413,-2.17468979893351,4.96063161391822,3.40646681655861,1.55427400760676,-1.1528591736163,1.76106173030448,-2.39888431403648,0.926288921046917
"R4978",-0.332730144452819,8.19582199103139,-6.52385338439939,3.62226385198051,-5.82537630187874,3.73097144800006,-0.330522972953717,1.57281114881014,-2.51733814675698,-1.66273477088915,-0.273447823493861,-1.25393830029727,0.345635039711522,0.638059560210844
"R4980",9.74896219957075,3.59564541687679,8.74905295830495,1.80243029478518,-0.187477134986398,-0.707856564621393,-1.10133858326522,0.0785817782817129,-0.12634237836748,-2.88561804613203,-0.669222535530515,-2.2742725437803,-0.609932554977392,-0.680474360374917
"R4981",12.8660180832761,4.75920504211654,9.18489120399058,0.409758862027307,-2.32005133171067,0.623511577075224,-0.323415311014783,-0.956120881121445,0.00457220565813343,1.89239385658694,0.42177926989406,-0.74220845362668,-1.6513692214533,-0.526237381220671
"R4984",4.85199981242454,3.85606888591987,-2.7858156903619,0.131469790036388,7.76119286196435,1.88163124202567,-1.90426249388486,-2.57810604030739,-2.44241916998528,0.300998923415004,2.51621327018663,-0.788619435520112,0.917024151281661,0.207775314731702
"R4985",6.20063532460681,4.57026469221516,-1.29151011211442,-0.789889823254729,-1.88125754160195,-2.11533884424536,0.342782863553563,-1.14223412407196,-3.15625820035939,3.55842978640667,0.128402591350497,1.17418442609181,0.749104251907897,-0.816934058225139
"R4987",13.5503088187285,0.0681253630407746,-3.10462220732055,-0.589521512516099,6.18350500552938,1.23714036369706,-4.1671471319003,-0.324170195748077,-1.1107503558821,1.50624781434892,0.0206598111813842,1.30711270767739,2.62451760662064,-0.823325491581439
"R4992",13.0433061079499,8.03866957582737,-7.3803184620832,2.1404027989594,-5.62835883358085,3.4132823460404,0.0434052941043179,3.79466977160597,-1.05662341652629,1.18713032300156,0.285185979231338,-1.83965150474653,-1.34132675071244,-0.240009408856237
"R4994",-4.33864901623271,-1.01631371129255,-6.65596040664054,-3.2211568135922,-7.64786296118354,8.16224949881283,3.28222167832064,2.19225707140958,4.26572730724669,1.45286952436466,3.37281221884658,1.85266441475807,0.702997928881523,0.957096139291529
"R4996",0.869532259222471,3.42037183790644,1.11219700035385,0.491018993523518,0.794696487033725,-1.923094519309,-2.55260922882367,1.88053913382576,1.97801574523028,2.44257110423126,1.47211352814412,-1.29245233239743,3.19499445756867,-0.957080657884159
"R4997",6.87086288534185,0.040989164785791,4.32008902900308,4.87711221127825,-3.70789752216412,-1.93781690756546,3.93900824942532,0.0894173832920063,1.78517188799859,3.99027473180305,-3.28087017860598,0.432241167780696,2.88868266105398,-3.56318072295033
"R4998",16.3384149707993,-3.71383091742766,5.32762190246335,-9.90205141857598,0.124294209001131,0.11576902789757,-1.99711265799434,0.22261762608453,0.858593484506418,2.41815125898421,0.384303589116651,0.773927718866951,0.212961243628235,1.32736140314981
"R5000",17.8059577751196,-8.52135017016906,-5.29333364820545,-16.4723445096094,4.06593290449385,-4.02141680398686,-3.80578185827905,0.632226784234877,-5.00411082429691,2.2454196972022,-0.717125916660102,2.37102023834718,4.00211527584862,0.372420157794714
"R5001",13.6680298906765,3.58852590432493,-7.6095473460824,-0.118680451718931,1.92643490311252,-2.13788678940328,3.77351232094704,-0.5781320107939,4.3763184681173,-0.772123769486747,-0.33898168339903,1.70561330176746,0.0753260361364767,0.272009245446217
"R5002",19.3458252479017,3.08850734152883,-1.78331747198625,-0.314254093345055,6.83630117624945,1.70929619259162,-2.28727251642486,-1.53806242670542,-0.295116015042847,2.88278983486267,2.18803367354143,0.7972873116445,1.44341701866103,-1.63476537326435
"R5003",11.0727291644303,-0.158414002922136,2.85208458501591,-3.99396679614303,-3.62578095400919,-4.41441639974295,0.674169627433591,-2.00373985891038,-1.86674884312879,1.98771425911563,-2.30955954139803,1.31149746798925,2.41198337001215,-0.407434944065469
"R5004",-29.7532694135675,-4.59819858316406,7.0881382522444,3.17531742155012,-1.71915828704213,2.78188022782484,-3.95824299139652,2.88460694578457,-0.947759134097928,3.71233088389492,-6.65207618518061,1.66076729501584,3.32761182094435,1.29204613322981
"R5005",-15.2821085361318,4.54155015936883,3.25694216361815,5.01534575905721,-1.29613705176594,-0.795932311819101,-0.439030651387351,-1.3499389713245,-0.657207182345825,2.93696143510729,-1.72374915233884,0.926581404604795,0.0555671351569167,0.485203445760286
"R5006",-30.1388019393884,-2.1849129798745,-2.93775109296523,2.03093432701444,5.45222861843382,3.1670841978166,-4.2016793455692,3.29965228286539,2.6757574582283,4.60872018351054,-6.12354278943764,1.71915164868834,3.80151630223419,0.786374422001205
"R5007",14.7961130932155,-3.84180085255341,4.59582571807837,-3.79290176167612,0.85727397770799,0.287607140821296,-4.53572989225296,0.798426054777218,-1.93203540158794,0.786364639857784,-4.01969589627348,-0.165691549790617,1.36653024025049,1.32802154215654
"R5008",14.2296967818724,-0.608930524143287,2.04977565347629,-7.70479681433162,-1.74185898351123,-5.33328944379054,-0.903315809749258,-2.87615705385351,-3.26331069558921,1.00589921746537,-0.588283101002791,-1.91697568784368,0.455183519018288,0.00279345013150412
"R5011",-4.79199618937295,-3.74198934009608,-3.76127043771938,-1.58249238614002,4.09999748818696,0.863422561443815,-5.77749134054215,1.14801590400494,-3.65551144381508,3.07947330506682,-2.19178999291644,4.34847707267893,4.80455714632876,1.04509915508551
"R5013",-2.89746740313278,3.96321752337189,1.79336351983101,1.6555404902208,-0.483796202582072,1.39609728339228,0.140635598365901,-1.55813514756337,-3.27492868877617,3.27512582777925,-0.622426949067667,2.44528894271619,0.326737559170676,0.481622915386176
"R5014",13.5140447356905,5.52496509192228,4.77250013190921,2.12121380561426,-3.32911561923443,-1.81390743493331,2.04776265768308,-4.247606045546,0.447905546686227,2.52110526040713,0.797849682934509,-2.1016252474228,0.446568721133274,-2.04446760763713
"R5015",12.345685420935,6.8758720725903,5.9221508455151,2.35292063493783,-0.229661868708776,-0.867319198822576,-4.08352233334433,3.77615036574724,-0.226615517760065,1.38923905625732,-2.92953397703289,-1.26628521564429,-3.11752298122087,-4.30451398002437
"R5016",-5.31756901783744,-1.7049069405039,-8.21416095323146,-5.82618689836453,-0.0985567359388865,3.2208197457421,2.94849764694574,-0.0468378172334976,3.58846343201581,1.32295574398669,-1.93208570872751,3.17750286623669,1.1581305209311,-0.208886397893527
"R5017",-18.0306666763995,1.41532108142214,-5.96116884996428,8.17410987468004,-0.502801635161473,-1.70262558208675,-2.31656941845127,-0.171050366724872,-1.73968803539549,1.98822150045274,-6.0444771606459,1.64826540779566,3.79105250491501,-0.372157044911768
"R5018",22.6545742849239,-0.24913871644466,-0.840017597119315,1.51419101858569,6.406333978314,0.413417822623515,-3.34402712936546,-0.466567859666726,-0.46426985268607,5.69798280433828,-0.884879312333253,0.610627499220656,1.61888053105535,1.18551423761426
"R5019",10.6299297108526,1.59448806448172,9.92560212520648,0.448422406978673,-1.3210592239939,2.48513854180459,0.661874282969915,0.390963878309467,0.360454670267458,0.466196556738701,-3.2486185420162,0.231209873040381,1.43039752998089,-0.345836194176299
"R5020",-8.18958235801595,-5.19547654272272,-8.19772557010514,5.64385936142373,1.05584054597147,-2.49870710418221,1.66253212403209,3.07632254977966,0.270857139627261,3.87677697831204,-6.93259347838153,2.32080060719318,2.80098923781151,-0.920279070593782
"R5022",-31.7809226508202,-2.40381866323539,2.15223062049591,4.67993568105769,-1.34751130737117,-3.22095283100744,0.211819589899903,-2.20543919215856,-2.20464117752225,-2.34344449380935,3.62946874341084,-1.04932804124034,-1.1244984231313,-1.28267240561849
"R5023",8.95695591964102,-4.61257348299666,7.71252429773391,-6.81197140532037,0.649626329855797,6.5720522911135,1.22100447802085,-0.458470620037682,0.827347827731662,-0.286114561391119,2.98318708274156,0.230983089976878,0.425679173096337,1.61723387482604
"R5024",-18.6948659116087,2.53537791329531,-6.21269267548823,3.55787675288124,1.67978148338753,-3.56194199776292,0.0544029292676618,2.11571089423053,2.22158246321731,0.799175468381859,1.58164725801088,0.682342321730203,-3.41606145331527,1.35999494218778
"R5025",15.7048509990644,4.11298337637249,8.6637681678306,0.227056236529732,-0.325706130221102,-0.682280099572542,-0.681374327308808,1.6056585692608,2.11789345151591,2.00675929415812,0.69363093784147,-0.982568225675474,-2.1346920078219,0.537773168875292
"R5027",2.73058454509025,3.49773794197123,3.24080168189257,3.68068133133949,-2.53241422358844,-7.5471218548034,-0.0870958067017575,1.79843089675895,-2.26739392932706,-1.24338883950362,1.86169723457562,2.25014617455594,-3.79868628887209,-8.70159774269318
"R5028",1.91767870536048,1.52555766809357,0.0995232135747399,-1.90539393331547,7.15837302785876,3.12642345662252,-0.907292787523535,-0.304583643798998,1.35998173572323,-0.606060476483503,1.26963767720738,-0.0228775455800394,2.9105260417986,0.749052932702113
"R5032",-24.7144805015374,-13.1258783718509,-3.2238010934548,-17.6142681968009,-0.298301879147187,-7.25121370493182,-4.68462925309796,-0.469247188288014,-1.63429788946529,-2.73882711986637,3.26410983439,-1.6097720943173,2.29496623771208,0.0343884827158401
"R5033",6.06347740395269,5.62502796242285,5.31486027939635,1.51207175529305,-0.368888025805116,1.96253287957508,-2.75282996726546,-0.238255975402621,-1.16650006491322,1.61120855955403,-0.867485386678421,-1.64241681186716,0.0260842244939015,0.672852583933047
"R5034",-6.00064965050284,4.00818935070763,-6.24175646454149,2.48540650032401,1.71841198193497,-0.95944939150889,3.498415133046,0.121320174138936,0.755615584999159,-1.46583164314214,-0.559770986938471,1.84151765815616,1.00559050703833,0.692311994526794
"R5035",-16.4189405337767,2.27755587216772,-2.66895906030647,2.52062956014587,3.68115134906879,0.339636814832833,-4.33523000440799,-1.19935351769276,-0.730919270243565,-1.97923484452989,3.2918526061521,4.77928535618338,-0.3800139863601,-2.75537104015801
"R5036",9.85132043649533,5.97072003572683,-7.46640283387435,3.91757081264144,2.12988343646196,-3.64178514565943,1.65538275434045,0.159238516816794,2.22910500060813,0.318281023360693,1.04002543813787,-1.07059003779582,-3.82046778784579,1.06891758689492
"R5038",3.92552633693805,-3.903051034227,5.1320178232443,-6.45732204472695,-2.75177980175262,3.58577256978495,-1.2422904430379,1.36780656036264,2.12057949610047,0.484215145299901,-1.22850197927962,1.34553873601588,0.285594535377802,-4.68749803765965
"R5040",-3.98328741299298,5.89503915316014,-4.7612613403658,5.05065580530733,2.34130744659104,-4.63392152769875,0.353345247306164,2.17788707967394,0.895728547393592,0.203151537106932,-0.317928349138389,0.786222743263788,-1.28838084291517,1.47359035566177
"R5041",-41.065605254911,-4.34836296892964,-0.781877776623338,1.14765895311509,5.1807347562466,1.77773589141019,-6.16866544344641,-4.34430373754385,-3.28060042673848,-1.67070628976721,6.61168254869129,-2.76498965086942,0.627417339293464,0.00554993504255996
"R5044",-8.10542694413945,-9.31728826388338,5.77351340316796,-10.5494967767085,-0.77817336301522,7.80004803081813,-0.172158370562619,1.94225380825882,5.03062944642252,0.0686024638210232,1.03670408667819,2.70829520397962,-4.2300913183334,-4.85422670081064
"R5045",8.80753517839711,3.18821985308571,-7.91358535386622,-2.83509053133243,1.02151283235839,-7.24887814058361,0.378655600826355,0.740136080030345,2.70915685681339,-0.605967168206478,2.13852740474974,1.45035693427436,-1.92250265888828,0.893968081035459
"R5046",1.84742278971616,4.30947762644799,1.20545199125716,0.622669855929965,3.38601882070565,0.334527188784724,-3.32156336840945,0.609031456434288,1.15308448833981,1.89470975968321,1.93753415276936,1.03266163915286,1.44950655383975,-0.200789304497751
"R5048",-13.2824186821432,0.590726076297049,4.56520583546049,-1.15766665221288,-0.441763710504793,2.49898460650345,-4.12612917110687,-0.0867092994454592,0.469395753090713,-0.059410572204645,0.608422142757187,-1.55417356413007,-1.54599318397318,-0.305493129488148
"R5049",-2.33690486474298,3.98436202836713,-2.82979949514092,1.04439092692346,3.92412601164698,0.851465963272993,-3.78488280480886,-1.00182823415151,-1.09400320454497,1.56095699780362,1.66637999471327,1.40573041858079,1.77016876281318,-0.379895172247243
"R5051",-7.77757505519175,3.37526370153678,0.606569392717488,3.78891209344235,-0.411203089328005,-0.257311231694237,2.01559960952879,-1.65662762302592,-3.46307810128116,0.588827995371421,1.11806697852649,1.19654237831954,-0.282947043717498,-0.813151375917523
"R5052",10.1540773877484,3.73279883317509,10.3757757979284,2.25071612395973,-0.442187896430596,-0.192453696563101,-0.201950557697703,-1.65410203202578,0.452343507140732,-0.591344301618935,-0.1766883969589,-1.45357632651381,-1.16585394376064,0.673378082810857
"R5054",-0.600795413933172,4.53473043449779,-8.22887223369813,2.2366702207471,3.13675278629884,-0.749531060890051,2.91353505758791,-1.67440504564624,1.16782200229522,-3.38234213818179,1.22995644406437,-0.00124931360928371,-0.778340712190556,1.09100316990757
"R5055",-34.8573879765562,-2.79968752116475,1.29620765212379,-1.08932332386605,1.93150489645019,2.88792153628525,-1.83863104392075,2.19902988771451,-0.732908917348971,0.819833340837981,0.977950397842012,1.56057462899191,2.19529805324394,-0.731634485247229
"R5059",13.7763004054943,5.78213490422047,4.66396336263425,2.59738267270277,-0.132875697618815,-1.18329390924959,-0.230089264114075,2.7256321564935,3.58125274138015,-2.64595907495783,-3.05905215794272,0.165157048404928,0.773788700179302,0.548001364238473
"R5061",14.2300145940495,3.22987581686931,8.32345820755557,-3.09532432310448,-0.718573662262199,-0.266684548643113,0.064470867418182,-1.16426609564577,1.96862915879944,-1.60318774501323,-0.284361235639322,-1.001270164689,-0.37556300356492,-0.353958234601566
"R5063",1.23808031092033,4.93500759445297,-5.35106915895222,1.51014059345661,-0.482767329965084,-0.645117543021722,0.964032778613657,-1.86197974925585,-0.634309378375042,1.17293486829742,0.701636938034641,0.658572285068747,-0.0408547379913966,-1.37279867506825
"R5064",4.16152180010556,1.44366747996492,0.506725089521,-4.47152233539761,2.36045364263578,-3.82891585989612,-5.13865631715276,1.64986890650083,0.654774191751853,0.836264634701634,1.33935716786254,-0.27646784491378,1.70131264706339,-1.43857116262307
"R5065",14.568030651823,3.9542458919711,3.50283948380599,-0.519114376496158,1.85896772434694,-0.761275989408299,-1.0871614699905,2.53476156046587,3.59510701719117,-2.11684303480635,-0.265768596377469,-0.735441704832706,-3.35029586582198,0.427107668960931
"R5066",4.00957975867312,2.73842146020697,4.85468117666242,1.71366803906901,-5.38046428008749,-3.55811001475916,7.09482768774939,-2.65748851379777,5.22543512039532,3.06203176927925,1.47981943786803,-0.836024385951569,0.713778389406871,-2.46943817958968
"R5067",-2.83628483158083,4.73859765640708,-4.23638990557474,2.73989558348441,1.42465266775019,-1.01891194930578,2.3253027369614,0.915120866644702,1.60421532457929,1.43845536467222,-1.88276549304333,1.89432837120077,1.61071269229206,0.868425069025941
"R5068",-1.97992526571004,3.22399689277415,-8.63063747909256,-0.747407213723065,-7.69094984824231,2.11369342975736,0.586074341935552,3.60362065167544,1.28738852989631,-1.73289966386873,1.3713640072171,0.1932544620285,0.865776342608958,1.52230672393138
"R5397",8.27463768738716,4.86884666362559,-6.87642982973942,1.91903130474076,2.53723086989265,-1.5702040535085,3.19055453116477,0.342881272669538,0.0960157509110106,2.80587797288128,-0.761599012830981,-0.47736366041474,-1.52564282026774,-0.29187606895433
"R5398",-3.87335689266018,3.31430819497243,6.8693742021838,2.41577506883642,-1.90186516818387,0.808090347742309,-3.14593774529715,1.04499360937948,0.994548010340018,0.0526333707514214,-1.37443249861289,-0.785574413356309,0.803017259749365,-0.267884702333256
"R5399",-15.2223721701201,3.55170323361654,-7.55451409289855,3.3510777113745,2.27346448378355,-0.699005494574843,1.02970605864804,0.749882581340589,1.9826745843744,-2.66513890369294,-1.9365343918215,0.495795524384778,0.897563470662609,1.09851316279669
"R5403",-7.97218096145673,-1.23701323133386,-3.4736243960658,-6.46850414250921,-1.25578878520632,-6.21410607309999,-2.18102116926663,0.192660730806656,0.248245968801233,2.50259407354154,0.691951884658601,-2.38017749049014,3.64303480668163,-0.600344062111279
"R5405",-12.6068454345353,5.02804393768548,-5.95385804314664,2.7126769617837,2.15333950481173,-0.93587655945673,-0.216720238809708,0.451635404824049,-0.220755591957418,-0.234214048325764,-1.10676372160052,-0.712381752038613,-0.00980074259974842,1.46225675908438
"R5406",-0.0186022094735424,-1.12036108869513,6.54234620648568,-2.47539069670317,-1.83410574599082,-0.0582633247135884,0.749647040158839,3.27527809810335,6.90528181292122,-2.42715545644531,-0.332520644287385,2.00566426915544,1.01301320958321,0.354239245245694
"R5409",-7.08571057958256,2.04278458547987,1.10497616515133,1.15259851974964,3.03451454984268,0.663553821622095,-3.88948643801807,-2.68197035330575,-2.88602017552798,2.43154453885154,2.5431905127431,-2.10869119768089,2.5832460520897,-2.16328904580287
"R5410",12.3980233579635,2.68728434298158,-1.33078357793168,-0.58731795755848,4.61382070528071,3.02870922992065,-1.84303972184517,-2.4567640525802,0.898165778497367,-1.81690879371552,1.56599330300623,1.46610772514328,3.0736814850916,-0.0329918534099964
"R5412",12.7247685266766,-5.1304930719553,-1.62290718589983,-13.9229806985537,-1.21417154026505,-3.68336661582487,-0.357823682603063,-2.85304758101803,-1.50075657437259,1.43677954796378,1.47498515679719,1.7999368911341,1.26361681839165,-0.524074415946586
"R5415",-0.410786069084927,-0.450872353853193,3.80153859463923,-6.23456851643642,-1.82282457875541,-1.56921556289401,-3.42560368161942,0.468767041052202,-1.43669580181017,0.143538368476406,-1.21241806120615,-2.41795801908405,1.00100586441615,0.268890794922977
"R5416",-28.7655788579598,-3.88615490513427,2.23879369140694,-2.60394735663959,-1.58273502774995,3.44421747357834,4.40147936439429,-1.12873197275715,-0.597057180776577,2.6333653085409,-0.734097799734703,0.531665046200817,0.751038625890585,0.51138228283506
"R5417",1.68763833629698,-1.19944481211842,5.91294413757982,-2.42212010677942,-1.21150384325055,4.43552808227073,-1.42695148139708,0.308680988389379,2.71224264348904,-0.0304913361584354,1.76825841435371,0.921545382656153,-1.75643287423461,-1.51040446770592
